site,scrap_time,path,has_html,inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,Predicted Results,Actual Results
rlo-jo.com,2017-09-20 08-56-39,C:\Phishing Project\phishtank - september 2017\content\3df\rlo-jo.com\2017-09-20 08-56-39,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
nataki.info,2017-09-28 03-47-26,C:\Phishing Project\phishtank - september 2017\content\6b5\nataki.info\2017-09-28 03-47-26,1,3.0,9.0,1,4.0,1.0,0.0,411.0,6742,2,4,0.25,1,phish,phish
filingexperts.com,2017-11-21 09-20-02,C:\Phishing Project\phishtank - november 2017\content\296\filingexperts.com\2017-11-21 09-20-02,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
kaijin-musen.jp,2017-12-04 11-44-10,C:\target site - 20K alexa\content\241\kaijin-musen.jp\2017-12-04 11-44-10,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
jili.cl,2017-11-19 04-14-17,C:\Phishing Project\phishtank - november 2017\content\1cf\jili.cl\2017-11-19 04-14-17,1,0.0,9.0,1,11.0,0.0,0.0,53.875,1211,1,8,0.625,5,phish,phish
twolittlebirdshandmade.com.au,2017-09-20 04-04-00,C:\Phishing Project\phishtank - september 2017\content\7ca\twolittlebirdshandmade.com.au\2017-09-20 04-04-00,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
avaimanaaviableautocomsuccess.ml,2017-09-21 07-59-00,C:\Phishing Project\phishtank - september 2017\content\53b\avaimanaaviableautocomsuccess.ml\2017-09-21 07-59-00,1,6.0,2.0,1,0.0,0.0,0.0,75.0,142,0,1,1.0,1,phish,phish
www.saubhagya.co.in,2017-09-20 12-59-03,C:\Phishing Project\phishtank - september 2017\content\714\www.saubhagya.co.in\2017-09-20 12-59-03,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bjzrty.com,2017-10-05 01-24-05,C:\Phishing Project\phishtank - october 2017\content\248\bjzrty.com\2017-10-05 01-24-05,1,15.0,3.0,4,358.0,121.0,0.0,822.6666667000001,8194,0,3,1.0,3,phish,phish
dreamers.click,2017-11-20 12-19-03,C:\target site - 20K alexa\content\c37\dreamers.click\2017-11-20 12-19-03,1,0.0,3.0,1,0.0,0.0,0.0,12.5,103,1,2,0.0,0,phish,alexa
globoterra.com.br,2017-11-24 07-49-00,C:\Phishing Project\phishtank - november 2017\content\6c2\globoterra.com.br\2017-11-24 07-49-00,1,2.0,2.0,1,2.0,6.0,0.0,130.0,454,1,1,0.0,0,phish,phish
vialbcpzonaseguranet.np-pfg.com,2017-11-17 07-54-00,C:\Phishing Project\phishtank - november 2017\content\832\vialbcpzonaseguranet.np-pfg.com\2017-11-17 07-54-00,1,5.0,8.0,2,12.0,0.0,2.0,274.0,5274,3,5,0.0,0,phish,phish
policy26.000webhostapp.com,2017-11-19 05-44-14,C:\Phishing Project\phishtank - november 2017\content\21f\policy26.000webhostapp.com\2017-11-19 05-44-14,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
recover00012.000webhostapp.com,2017-11-24 05-34-02,C:\Phishing Project\phishtank - november 2017\content\7f3\recover00012.000webhostapp.com\2017-11-24 05-34-02,1,4.0,2.0,1,1.0,0.0,0.0,295.0,1445,0,2,0.5,1,phish,phish
www.theabstractprincess.com,2017-11-24 08-44-25,C:\Phishing Project\phishtank - november 2017\content\1a0\www.theabstractprincess.com\2017-11-24 08-44-25,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.stbb.pt,2017-11-17 12-29-06,C:\Phishing Project\phishtank - november 2017\content\614\www.stbb.pt\2017-11-17 12-29-06,1,36.0,3.0,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0,phish,phish
ip148.ip-149-56-169.net,2017-09-21 11-47-36,C:\Phishing Project\phishtank - september 2017\content\71f\ip148.ip-149-56-169.net\2017-09-21 11-47-36,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
pedrothehandyman.com,2017-11-23 09-49-06,C:\Phishing Project\phishtank - november 2017\content\183\pedrothehandyman.com\2017-11-23 09-49-06,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
kishorepradhan.com,2017-11-24 05-34-00,C:\Phishing Project\phishtank - november 2017\content\74a\kishorepradhan.com\2017-11-24 05-34-00,1,4.0,4.5,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
musiczum.com,2017-11-17 08-44-08,C:\Phishing Project\phishtank - november 2017\content\143\musiczum.com\2017-11-17 08-44-08,1,1.0,2.0,1,0.0,0.0,0.0,1194.5,5018,0,2,1.0,2,phish,phish
vp3v9.j9lkhhe.biz,2017-11-18 03-14-00,C:\Phishing Project\phishtank - november 2017\content\2b8\vp3v9.j9lkhhe.biz\2017-11-18 03-14-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
dl-xvideos.com,2017-11-20 12-27-38,C:\target site - 20K alexa\content\da4\dl-xvideos.com\2017-11-20 12-27-38,1,6.0,3.0,1,0.0,0.0,0.0,521.0,1782,2,1,1.0,1,phish,alexa
leannewhitecatering.com,2017-11-26 08-44-13,C:\Phishing Project\phishtank - november 2017\content\42e\leannewhitecatering.com\2017-11-26 08-44-13,1,2.0,1.0,2,0.0,0.0,0.0,49.0,214,0,1,0.0,0,phish,phish
www.ocentral.ca,2017-09-28 02-49-09,C:\Phishing Project\phishtank - september 2017\content\113\www.ocentral.ca\2017-09-28 02-49-09,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
www.bayroadcounsellingandpsychology.com.au,2017-10-05 04-54-18,C:\Phishing Project\phishtank - october 2017\content\506\www.bayroadcounsellingandpsychology.com.au\2017-10-05 04-54-18,1,1.0,2.0,1,12.0,0.0,0.0,352.0,2063,0,2,0.0,0,phish,phish
dfsfvrwesgrgvsfdvdvwsvgsdfvsdrfvsdvsdvwegvrgsfsadvsdsvsdvsdg.com-yuafsdxctgfastygxcfatyfsxytufayukon.com,2017-11-24 02-14-00,C:\Phishing Project\phishtank - november 2017\content\07a\dfsfvrwesgrgvsfdvdvwsvgsdfvsdrfvsdvsdvwegvrgsfsadvsdsvsdvsdg.com-yuafsdxctgfastygxcfatyfsxytufayukon.com\2017-11-24 02-14-00,1,15.0,15.0,1,0.0,0.0,0.0,3285.0,8418,3,2,1.0,2,phish,phish
supernovaerror.000webhostapp.com,2017-11-17 04-59-26,C:\Phishing Project\phishtank - november 2017\content\b19\supernovaerror.000webhostapp.com\2017-11-17 04-59-26,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
allegro-1.borec.cz,2017-11-24 07-14-05,C:\Phishing Project\phishtank - november 2017\content\a19\allegro-1.borec.cz\2017-11-24 07-14-05,1,2.0,2.0,1,0.0,0.0,0.0,257.0,930,1,1,1.0,1,phish,phish
uguu.se,2017-12-04 09-13-48,C:\target site - 20K alexa\content\39a\uguu.se\2017-12-04 09-13-48,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
cateringbycharlie.com,2017-09-22 07-46-10,C:\Phishing Project\phishtank - september 2017\content\2a6\cateringbycharlie.com\2017-09-22 07-46-10,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
animworld.net,2017-11-20 05-55-29,C:\target site - 20K alexa\content\bbd\animworld.net\2017-11-20 05-55-29,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
www.osteoporosisexercise.com.au,2017-10-05 01-44-10,C:\Phishing Project\phishtank - october 2017\content\86c\www.osteoporosisexercise.com.au\2017-10-05 01-44-10,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.uniformesescolares.com.ec,2017-11-26 01-14-12,C:\Phishing Project\phishtank - november 2017\content\bdf\www.uniformesescolares.com.ec\2017-11-26 01-14-12,1,4.0,1.0,2,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
izosel.com.tr,2017-11-20 02-44-17,C:\Phishing Project\phishtank - november 2017\content\19b\izosel.com.tr\2017-11-20 02-44-17,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
metaphysicspirit.com,2017-12-04 11-48-44,C:\target site - 20K alexa\content\dfc\metaphysicspirit.com\2017-12-04 11-48-44,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
cibc-mobi.com,2017-11-21 12-19-00,C:\Phishing Project\phishtank - november 2017\content\af6\cibc-mobi.com\2017-11-21 12-19-00,1,1.5,6.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
delhireviews.com,2017-09-21 07-14-29,C:\Phishing Project\phishtank - september 2017\content\720\delhireviews.com\2017-09-21 07-14-29,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.fine-line.as,2017-11-26 08-44-24,C:\Phishing Project\phishtank - november 2017\content\6db\www.fine-line.as\2017-11-26 08-44-24,1,1.0,2.0,1,1.0,0.0,0.0,81.0,399,1,1,0.0,0,phish,phish
amberandersonphotography.com,2017-11-20 09-34-04,C:\Phishing Project\phishtank - november 2017\content\1b2\amberandersonphotography.com\2017-11-20 09-34-04,1,4.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
voguebathrooms.com.au,2017-11-21 04-55-14,C:\Phishing Project\phishtank - november 2017\content\e0b\voguebathrooms.com.au\2017-11-21 04-55-14,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
dirtypornlink.com,2017-11-24 05-44-27,C:\Phishing Project\phishtank - november 2017\content\400\dirtypornlink.com\2017-11-24 05-44-27,1,7.0,32.0,2,0.0,0.0,0.0,72.78571429,5030,18,14,0.35714285700000004,5,phish,phish
lavonnewk.000webhostapp.com,2017-11-18 09-39-04,C:\Phishing Project\phishtank - november 2017\content\61b\lavonnewk.000webhostapp.com\2017-11-18 09-39-04,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
teamsteendam.com.au,2017-11-17 03-45-05,C:\Phishing Project\phishtank - november 2017\content\ad1\teamsteendam.com.au\2017-11-17 03-45-05,1,2.0,3.0,1,0.0,0.0,0.0,52.0,156,1,1,0.0,0,phish,phish
magnoliaceous-tempe.000webhostapp.com,2017-11-22 01-14-04,C:\Phishing Project\phishtank - november 2017\content\d1c\magnoliaceous-tempe.000webhostapp.com\2017-11-22 01-14-04,1,1.0,1.0,1,0.0,0.0,0.0,132.0,280,0,1,0.0,0,phish,phish
copperwindchimes.net,2017-09-28 02-51-47,C:\Phishing Project\phishtank - september 2017\content\03d\copperwindchimes.net\2017-09-28 02-51-47,1,3.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
rovovio.com,2017-09-21 04-44-39,C:\Phishing Project\phishtank - september 2017\content\ba0\rovovio.com\2017-09-21 04-44-39,1,2.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
skillvisionintl.co.uk,2017-09-23 08-44-00,C:\Phishing Project\phishtank - september 2017\content\14c\skillvisionintl.co.uk\2017-09-23 08-44-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
slovnik.cz,2017-11-20 12-15-30,C:\target site - 20K alexa\content\ab6\slovnik.cz\2017-11-20 12-15-30,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
suppor-infoppl.com,2017-10-05 09-34-00,C:\Phishing Project\phishtank - october 2017\content\28e\suppor-infoppl.com\2017-10-05 09-34-00,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
online.bankaustria.at.id981085i.gdn,2017-11-17 09-34-04,C:\Phishing Project\phishtank - november 2017\content\512\online.bankaustria.at.id981085i.gdn\2017-11-17 09-34-04,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.ciberzoco.com,2017-11-21 03-14-01,C:\Phishing Project\phishtank - november 2017\content\8aa\www.ciberzoco.com\2017-11-21 03-14-01,1,2.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
sercanbozkurt.com,2017-11-16 10-04-07,C:\Phishing Project\phishtank - november 2017\content\355\sercanbozkurt.com\2017-11-16 10-04-07,1,1.0,2.0,1,0.0,0.0,0.0,75.0,142,0,1,1.0,1,phish,phish
www.controlgreen.com.br,2017-09-24 06-54-22,C:\Phishing Project\phishtank - september 2017\content\3d0\www.controlgreen.com.br\2017-09-24 06-54-22,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
iii.a9oe3ke.biz,2017-11-17 03-04-01,C:\Phishing Project\phishtank - november 2017\content\1bd\iii.a9oe3ke.biz\2017-11-17 03-04-01,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
servicedck.000webhostapp.com,2017-11-17 03-45-04,C:\Phishing Project\phishtank - november 2017\content\748\servicedck.000webhostapp.com\2017-11-17 03-45-04,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
mux.am,2017-11-22 12-29-01,C:\Phishing Project\phishtank - november 2017\content\f0e\mux.am\2017-11-22 12-29-01,1,0.0,1.0,2,0.5,0.5,0.0,0.0,0,0,0,0.0,0,phish,phish
workingin-visas.com.au,2017-11-15 05-44-01,C:\Phishing Project\phishtank - november 2017\content\1e2\workingin-visas.com.au\2017-11-15 05-44-01,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,phish
full-access.info,2017-12-04 10-48-42,C:\target site - 20K alexa\content\0e7\full-access.info\2017-12-04 10-48-42,1,2.0,3.0,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0,phish,alexa
qrcode-seguroita.byethost7.com,2017-11-24 07-29-00,C:\Phishing Project\phishtank - november 2017\content\f30\qrcode-seguroita.byethost7.com\2017-11-24 07-29-00,1,56.0,3.0,2,0.0,0.0,0.0,2607.0,14615,2,2,1.0,2,phish,phish
keywordshitter.com,2017-11-20 02-52-15,C:\target site - 20K alexa\content\6c8\keywordshitter.com\2017-11-20 02-52-15,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
roeangkata.id,2017-09-22 12-44-46,C:\Phishing Project\phishtank - september 2017\content\ed2\roeangkata.id\2017-09-22 12-44-46,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
piratebuhta.cc,2017-12-04 06-39-58,C:\target site - 20K alexa\content\cb1\piratebuhta.cc\2017-12-04 06-39-58,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
poloniex.com,2017-11-19 11-29-32,C:\target site - 20K alexa\content\c13\poloniex.com\2017-11-19 11-29-32,1,1.0,2.0,1,0.0,0.0,0.0,86.0,154,1,1,0.0,0,phish,alexa
ecuadorpichi.webcindario.com,2017-11-25 12-29-03,C:\Phishing Project\phishtank - november 2017\content\33d\ecuadorpichi.webcindario.com\2017-11-25 12-29-03,1,5.0,5.0,2,0.0,1.0,0.0,149.25,1962,1,4,0.5,2,phish,phish
woodwoolseypaintings.com,2017-09-20 01-50-49,C:\Phishing Project\phishtank - september 2017\content\6a1\woodwoolseypaintings.com\2017-09-20 01-50-49,1,5.0,37.0,1,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
u.to,2017-09-22 02-50-06,C:\Phishing Project\phishtank - september 2017\content\8da\u.to\2017-09-22 02-50-06,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.pichincha.xyz,2017-11-17 10-44-25,C:\Phishing Project\phishtank - november 2017\content\069\www.pichincha.xyz\2017-11-17 10-44-25,1,4.0,3.0,1,1.0,0.0,0.0,75.0,540,1,2,0.0,0,phish,phish
analar.az,2017-11-26 10-39-00,C:\Phishing Project\phishtank - november 2017\content\e47\analar.az\2017-11-26 10-39-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.flyrlk.com,2017-09-20 10-08-32,C:\Phishing Project\phishtank - september 2017\content\1db\www.flyrlk.com\2017-09-20 10-08-32,1,1.0,1.0,1,0.0,0.0,0.0,21.0,450,0,1,1.0,1,phish,phish
www.alpineadjusting.com,2017-09-22 07-54-08,C:\Phishing Project\phishtank - september 2017\content\502\www.alpineadjusting.com\2017-09-22 07-54-08,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
reactvie-acount-full-inf60o.com,2017-11-24 01-54-06,C:\Phishing Project\phishtank - november 2017\content\24f\reactvie-acount-full-inf60o.com\2017-11-24 01-54-06,1,1.0,3.0,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0,phish,phish
outlook.office365.login.edu.atelectrical.com.au,2017-09-21 05-39-04,C:\Phishing Project\phishtank - september 2017\content\0a3\outlook.office365.login.edu.atelectrical.com.au\2017-09-21 05-39-04,1,4.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.sindecom.org.br,2017-09-22 02-44-34,C:\Phishing Project\phishtank - september 2017\content\5a7\www.sindecom.org.br\2017-09-22 02-44-34,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
servidorenvios.com,2017-11-17 01-09-00,C:\Phishing Project\phishtank - november 2017\content\67b\servidorenvios.com\2017-11-17 01-09-00,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
spotscenered.info,2017-11-19 10-01-08,C:\target site - 20K alexa\content\a84\spotscenered.info\2017-11-19 10-01-08,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
monforum.cu.ma,2017-09-23 11-44-07,C:\Phishing Project\phishtank - september 2017\content\aed\monforum.cu.ma\2017-09-23 11-44-07,1,1.0,3.0,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0,phish,phish
danyaanderson.com,2017-09-20 05-54-06,C:\Phishing Project\phishtank - september 2017\content\85a\danyaanderson.com\2017-09-20 05-54-06,1,1.0,3.0,1,0.0,0.0,0.0,8.0,32,2,1,0.0,0,phish,phish
online-system-s-11.000webhostapp.com,2017-11-17 04-44-12,C:\Phishing Project\phishtank - november 2017\content\194\online-system-s-11.000webhostapp.com\2017-11-17 04-44-12,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
arthurbrook.co.uk,2017-11-24 02-29-07,C:\Phishing Project\phishtank - november 2017\content\32c\arthurbrook.co.uk\2017-11-24 02-29-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
omnicity.com,2017-11-21 01-21-07,C:\target site - 20K alexa\content\7f5\omnicity.com\2017-11-21 01-21-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
netflixsupport-update.info,2017-10-05 06-54-00,C:\Phishing Project\phishtank - october 2017\content\8f4\netflixsupport-update.info\2017-10-05 06-54-00,1,0.0,0.0,1,3.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
syvn.org,2017-09-23 07-55-18,C:\Phishing Project\phishtank - september 2017\content\8a7\syvn.org\2017-09-23 07-55-18,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
confirmation.qmj102.com,2017-11-17 05-19-04,C:\Phishing Project\phishtank - november 2017\content\75a\confirmation.qmj102.com\2017-11-17 05-19-04,1,3.0,2.0,1,0.0,0.0,0.0,106.5,546,0,2,0.5,1,phish,phish
skf-fag-bearings.com,2017-09-21 11-00-33,C:\Phishing Project\phishtank - september 2017\content\018\skf-fag-bearings.com\2017-09-21 11-00-33,1,1.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
stanthonysft.edu.pk,2017-09-20 08-00-17,C:\Phishing Project\phishtank - september 2017\content\529\stanthonysft.edu.pk\2017-09-20 08-00-17,1,1.0,1.0,1,0.0,0.0,0.0,42.0,525,0,1,0.0,0,phish,phish
trhzc.com,2017-11-20 08-40-05,C:\target site - 20K alexa\content\fc2\trhzc.com\2017-11-20 08-40-05,1,2.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
datenschutz.gq,2017-09-22 12-31-08,C:\Phishing Project\phishtank - september 2017\content\c29\datenschutz.gq\2017-09-22 12-31-08,1,2.0,7.0,1,0.0,0.0,0.0,50.5,260,5,2,0.5,1,phish,phish
cg.nic.in,2017-11-20 01-57-37,C:\target site - 20K alexa\content\6e3\cg.nic.in\2017-11-20 01-57-37,1,3.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
asiraled.com,2017-09-20 08-13-09,C:\Phishing Project\phishtank - september 2017\content\a63\asiraled.com\2017-09-20 08-13-09,1,6.0,37.0,1,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
onlinelivetv-2pc.cf,2017-11-19 02-34-01,C:\Phishing Project\phishtank - november 2017\content\744\onlinelivetv-2pc.cf\2017-11-19 02-34-01,1,56.0,3.0,2,0.0,0.0,0.0,2608.5,14614,2,2,1.0,2,phish,phish
ytf43-25.ml,2017-11-19 06-49-03,C:\Phishing Project\phishtank - november 2017\content\839\ytf43-25.ml\2017-11-19 06-49-03,1,5.0,6.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
indiaadhesives.com,2017-11-21 09-44-10,C:\Phishing Project\phishtank - november 2017\content\51b\indiaadhesives.com\2017-11-21 09-44-10,1,4.0,3.0,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0,phish,phish
kudolani.com,2017-11-26 11-14-01,C:\Phishing Project\phishtank - november 2017\content\170\kudolani.com\2017-11-26 11-14-01,1,1.0,6.0,1,0.0,0.0,0.0,32.0,214,5,1,0.0,0,phish,phish
yazilim65.tk,2017-11-21 01-45-35,C:\Phishing Project\phishtank - november 2017\content\499\yazilim65.tk\2017-11-21 01-45-35,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.sundsfoto.dk,2017-09-22 05-59-10,C:\Phishing Project\phishtank - september 2017\content\4b2\www.sundsfoto.dk\2017-09-22 05-59-10,1,6.0,5.0,1,0.0,0.0,0.0,0.0,0,4,0,0.0,0,phish,phish
idiomarbowice.com,2017-11-24 12-24-05,C:\Phishing Project\phishtank - november 2017\content\cc0\idiomarbowice.com\2017-11-24 12-24-05,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
banpara-alerta.cf,2017-11-23 12-44-44,C:\Phishing Project\phishtank - november 2017\content\2ad\banpara-alerta.cf\2017-11-23 12-44-44,1,0.0,1.0,1,0.0,0.0,0.0,23.0,65,1,1,0.0,0,phish,phish
jeekay.000webhostapp.com,2017-11-18 02-39-06,C:\Phishing Project\phishtank - november 2017\content\25a\jeekay.000webhostapp.com\2017-11-18 02-39-06,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
bangladeshdarpan.com,2017-11-20 04-50-02,C:\Phishing Project\phishtank - november 2017\content\7bf\bangladeshdarpan.com\2017-11-20 04-50-02,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
gmueduaccountvalidate.weebly.com,2017-09-22 08-39-02,C:\Phishing Project\phishtank - september 2017\content\963\gmueduaccountvalidate.weebly.com\2017-09-22 08-39-02,1,12.0,13.0,1,0.0,0.0,0.0,1164.666667,25904,6,6,0.833333333,5,phish,phish
a0l.com.rapturerebuttal.com,2017-09-21 03-04-18,C:\Phishing Project\phishtank - september 2017\content\30c\a0l.com.rapturerebuttal.com\2017-09-21 03-04-18,1,14.0,7.0,2,1.0,0.0,0.0,371.1666667,4570,1,6,0.666666667,4,phish,phish
www.gc-fund.com,2017-11-26 08-44-16,C:\Phishing Project\phishtank - november 2017\content\28f\www.gc-fund.com\2017-11-26 08-44-16,1,0.0,10.0,1,0.0,0.0,0.0,179.75,1206,3,4,1.0,4,phish,phish
beterbeveiligd.online,2017-11-19 02-44-04,C:\Phishing Project\phishtank - november 2017\content\12b\beterbeveiligd.online\2017-11-19 02-44-04,1,8.0,16.5,2,1.0,0.0,0.0,1384.5,11552,3,2,1.0,2,phish,phish
www.newideas.lt,2017-11-23 10-45-03,C:\Phishing Project\phishtank - november 2017\content\f2f\www.newideas.lt\2017-11-23 10-45-03,1,22.0,7.666666667,3,7.0,0.0,0.0,874.0,5520,3,2,1.0,2,phish,phish
animallighthouse.com,2017-09-21 05-30-14,C:\Phishing Project\phishtank - september 2017\content\49f\animallighthouse.com\2017-09-21 05-30-14,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
shandaniah.com,2017-11-26 08-44-49,C:\Phishing Project\phishtank - november 2017\content\062\shandaniah.com\2017-11-26 08-44-49,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
ku6.com,2017-11-20 01-25-56,C:\target site - 20K alexa\content\487\ku6.com\2017-11-20 01-25-56,1,4.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
www.tecnicoservices.com,2017-11-21 04-59-01,C:\Phishing Project\phishtank - november 2017\content\1e2\www.tecnicoservices.com\2017-11-21 04-59-01,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
online.bankaustria.at.id09884.top,2017-10-05 09-59-02,C:\Phishing Project\phishtank - october 2017\content\2b1\online.bankaustria.at.id09884.top\2017-10-05 09-59-02,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
546-482-482.l1s8weofay5rkd.68z24jhfvv5pkdq.net.ve,2017-11-20 02-04-01,C:\Phishing Project\phishtank - november 2017\content\471\546-482-482.l1s8weofay5rkd.68z24jhfvv5pkdq.net.ve\2017-11-20 02-04-01,1,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
pach.casacam.net,2017-09-20 01-51-36,C:\Phishing Project\phishtank - september 2017\content\8d5\pach.casacam.net\2017-09-20 01-51-36,1,1.0,2.0,1,0.0,0.0,0.0,93.0,710,1,1,1.0,1,phish,phish
w3school.com.cn,2017-11-19 11-43-29,C:\target site - 20K alexa\content\57f\w3school.com.cn\2017-11-19 11-43-29,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
fgsk.de,2017-11-24 03-44-27,C:\Phishing Project\phishtank - november 2017\content\e38\fgsk.de\2017-11-24 03-44-27,1,7.0,1.0,1,0.0,0.0,0.0,494.0,904,0,1,1.0,1,phish,phish
satelitalfueguina.com,2017-09-21 08-54-36,C:\Phishing Project\phishtank - september 2017\content\638\satelitalfueguina.com\2017-09-21 08-54-36,1,0.0,3.0,1,0.0,0.0,0.0,22.0,76,2,1,0.0,0,phish,phish
cjgfamilyfoundation.com,2017-11-17 12-54-06,C:\Phishing Project\phishtank - november 2017\content\957\cjgfamilyfoundation.com\2017-11-17 12-54-06,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
